"ORDER_LINE_ID","ORDER__ORDER_ID","PRODUCT__PRODUCT_ID","CUSTOMER__CUSTOMER_ID","ORDER_UNIT_PRICE","ORDER_UNIT_QUANTITY","WDF__CLIENT_ID","ORDER_UNIT_DISCOUNT","ORDER_UNIT_COST","DATE","ORDER_DATE","CUSTOMER_AGE"
"T1ufVWxzukg60D01JuyVe3JZvTqyufpe","5840","33","222","111.99","3.00","merchant__clothing","0.00","60.99","2021-04-09 13:22:00.000","2021-04-09 13:22:00.000","4-6M"
"U5QA0qDPUUM6VXRQxNRbbU3VYiSb9qzH","5432","59","190","761.99","2.00","merchant__bigboxretailer","0.00","509.99","2021-12-30 08:25:00.000","2021-12-30 08:25:00.000","7M+"
"dbY6oCjz0LjBDrhQk8GELNDf6kgpJ8Bm","5411","72","189","488.99","1.00","merchant__clothing","0.00","434.99","2021-02-14 18:33:00.000","2021-02-14 18:33:00.000","4-6M"
"hY9tVaIqrCQK0AmQMJzNThaQPDBlqyw6","4389","38","89","632.99","10.00","merchant__bigboxretailer","0.00","503.99","2021-08-15 19:44:00.000","2021-08-15 19:44:00.000","7M+"
"XlvVaozDHfJ1vQgJvlRsZQvq2YLAhVGn","6555","6","287","310.99","2.00","merchant__clothing","0.00","157.99","2021-12-18 16:23:00.000","2021-12-18 16:23:00.000","7M+"
"hW7EVBrJcDQ1PROeGLu7O0UemsU5eBqW","1580","45","101","462.99","8.00","merchant__clothing","0.00","331.04","2020-10-06 10:11:00.000","2020-10-06 10:11:00.000","7M+"
"UVGpduUKPSyfsfqMbiJIlaTwRkP4e74e","95","10","100","69.99","6.00","merchant__clothing","0.00","36.99","2022-09-13 11:01:00.000","2022-09-13 11:01:00.000","1-3M"
"pVQYyXhO7dfn71ycjLgkNt7WL9o4mfaO","7636","79","457","467.99","1.00","merchant__clothing","0.00","390.99","2022-08-07 21:09:00.000","2022-08-07 21:09:00.000","1-3M"
"70M5LeoUo8sXJdDLTvG1mUEn5K9HUMFh","5407","58","188","257.99","1.00","merchant__clothing","0.00","214.99","2022-08-05 22:08:00.000","2022-08-05 22:08:00.000","7M+"
"vx9fLIVNsENrxDNRrv97FzIW7bkDticU","7705","51","493","229.99","8.00","merchant__clothing","0.00","81.99","2022-10-14 10:36:00.000","2022-10-14 10:36:00.000","1-3M"
"IGILNwCw6fzmOL0poISXTSpmTZOkVEcF","922","39","43","234.99","6.00","merchant__bigboxretailer","0.00","49.99","2021-03-09 19:54:00.000","2021-03-09 19:54:00.000","7M+"
"xQyDcbXPk8zILo99YuHQCPAClj6obNJG","4493","50","26","760.99","8.00","merchant__bigboxretailer","0.00","537.99","2022-05-29 14:01:00.000","2022-05-29 14:01:00.000","1-3M"
"s7JIKmiaj1SNWZlmEiYdOTFEHlmzQRnc","1915","78","21","18.99","10.00","merchant__bigboxretailer","0.00","3.99","2020-12-26 11:53:00.000","2020-12-26 11:53:00.000","7M+"
"Lkwssqj5t3EOM7mAps0AYm9INo9RMQDo","1831","71","15","242.99","1.00","merchant__bigboxretailer","0.00","24.99","2021-02-16 16:57:00.000","2021-02-16 16:57:00.000","7M+"
"dPFYBVMTkXgnHa5ua7UGBBCvckvCGBVb","5","37","76","726.99","8.00","merchant__clothing","0.00","365.99","2022-08-06 09:55:00.000","2022-08-06 09:55:00.000","1-3M"
"dTHFOLv34XFkq8S7ihRzWApaCceBreEB","6937","8","328","273.99","3.00","merchant__bigboxretailer","0.00","139.99","2022-10-16 09:37:00.000","2022-10-16 09:37:00.000","7M+"
"ZI6eUSh3nW03w0pdglINEWFHnlouZWZt","6536","64","285","183.99","3.00","merchant__clothing","0.00","113.99","2022-07-31 20:57:00.000","2022-07-31 20:57:00.000","7M+"
"JjGut6VzSiZaYLrk0g75vNAHoraG5dU3","6674","38","300","696.99","4.00","merchant__bigboxretailer","0.00","528.99","2022-05-13 00:01:00.000","2022-05-13 00:01:00.000","7M+"
"zE7efeBw3zWpsD7DVGM9C2GEAB6jTY4D","1531","47","44","649.99","2.00","merchant__bigboxretailer","65.00","394.99","2022-02-12 16:20:00.000","2022-02-12 16:20:00.000","1-3M"
"HngcFzWX6SqqjoEZPFYU0JY6DYvTkQJd","6915","64","326","183.99","4.00","merchant__clothing","0.00","113.99","2021-12-11 11:13:00.000","2021-12-11 11:13:00.000","4-6M"
"kcROLAJy5WTRp3gFcOUgrJDe5QSkOTLt","3765","52","120","594.99","2.00","merchant__clothing","0.00","466.99","2021-08-20 14:15:00.000","2021-08-20 14:15:00.000","7M+"
"xNWbxnSgUd4GeDEecDZVOCYjKfZjuVH0","4884","47","95","649.99","3.00","merchant__bigboxretailer","0.00","394.99","2022-06-05 11:24:00.000","2022-06-05 11:24:00.000","1-3M"
"A45ZZg3nmNaRw0PGee1arcHe0KgZM2ww","4823","86","52","139.99","7.00","merchant__bigboxretailer","0.00","30.99","2021-05-23 21:53:00.000","2021-05-23 21:53:00.000","4-6M"
"NhSBwAoMTjG1Q4qdK6hSfskxUV0vt8ZT","4457","53","4","286.99","3.00","merchant__bigboxretailer","0.00","131.99","2021-05-27 08:05:00.000","2021-05-27 08:05:00.000","7M+"
"wTLhnowQTUsoPBZVSpJJa9AR4cZHlF00","4817","32","74","56.99","2.00","merchant__bigboxretailer","0.00","29.99","2021-11-05 11:50:00.000","2021-11-05 11:50:00.000","1-3M"
"kovJ7Mm4Ga3Mo66UkI0x9jtjK5fudpCN","5635","47","205","649.99","5.00","merchant__bigboxretailer","0.00","394.99","2022-10-09 22:33:00.000","2022-10-09 22:33:00.000","7M+"
"yf8ObtydNG8K7c8f8sn4pY3eJwTf4t4X","6121","72","246","537.99","2.00","merchant__clothing","0.00","456.99","2022-10-18 21:49:00.000","2022-10-18 21:49:00.000","7M+"
"uzrEycQUzdaPoTcdaMhlAfiVkpG6Hmvi","6769","62","310","258.99","10.00","merchant__bigboxretailer","0.00","183.99","2021-11-17 19:18:00.000","2021-11-17 19:18:00.000","4-6M"
"GWe6nfMqXXWqC3AL6roqpge2oLZsS8sh","5514","29","196","62.99","2.00","merchant__bigboxretailer","0.00","32.99","2021-12-26 09:38:00.000","2021-12-26 09:38:00.000","7M+"
"sXipB0iHlskrlEjPAmjincq1Xf9JDERl","6522","26","284","279.99","2.00","merchant__clothing","0.00","142.99","2022-01-18 22:53:00.000","2022-01-18 22:53:00.000","7M+"
"PrEdpHbUkwWS9eJ7hLyR2FOnuiV7ztWC","1317","66","102","571.99","2.00","merchant__bigboxretailer","0.00","374.99","2021-06-22 13:57:00.000","2021-06-22 13:57:00.000","7M+"
"8Wg6XZBPGqWlDl8qoxDVyuVACa0byI1z","5888","89","226","499.99","1.00","merchant__bigboxretailer","0.00","468.99","2021-06-20 12:42:00.000","2021-06-20 12:42:00.000","7M+"
"0QUYEZKVvpLlRKFg5rL96QlGCjiVsFs8","793","67","100","555.99","9.00","merchant__clothing","0.00","452.99","2021-08-19 20:34:00.000","2021-08-19 20:34:00.000","7M+"
"1s96FwZZ2ZkxhnQ4oAANgOzNXn3d6lCk","1983","55","39","190.99","3.00","merchant__clothing","0.00","166.99","2021-08-13 17:10:00.000","2021-08-13 17:10:00.000","7M+"
"21jQXbeDWrnbQoL0KFUdKEZ0rENZ3nu8","7461","67","408","611.99","2.00","merchant__clothing","0.00","475.99","2022-02-16 17:13:00.000","2022-02-16 17:13:00.000","1-3M"
"syNi0DUGv2XUiDVaevI7EwvDLquOUgt5","7118","2","353","77.99","9.00","merchant__bigboxretailer","0.00","42.99","2021-09-16 21:29:00.000","2021-09-16 21:29:00.000","1-3M"
"3DyOCgCImFKB5gIJ2GmanD2xbGTst5b9","7228","91","367","200.99","7.00","merchant__clothing","0.00","28.99","2022-06-19 15:16:00.000","2022-06-19 15:16:00.000","7M+"
"TaGjqPllUkKzwXXo9rVfzAdbHLmBMQx4","6841","23","318","149.99","3.00","merchant__bigboxretailer","0.00","76.99","2021-11-10 12:35:00.000","2021-11-10 12:35:00.000","4-6M"
"CL16OG3NEOnnc4NxvCWDMg9DU2mCLui2","4638","51","93","208.99","4.00","merchant__clothing","0.00","77.99","2021-05-13 13:40:00.000","2021-05-13 13:40:00.000","7M+"
"hsMSs08tNtheliLU70XFy6lI4aaF5iWx","877","68","127","215.99","1.00","merchant__bigboxretailer","0.00","107.83","2020-03-24 20:32:00.000","2020-03-24 20:32:00.000","7M+"
"FVv4LBHhEQ2wPYIGzeQz4AuKN7G04Tk3","7718","47","504","649.99","1.00","merchant__clothing","0.00","394.99","2022-10-04 18:37:00.000","2022-10-04 18:37:00.000","1-3M"
"rwyRNsx91qQWpjWrHUsbWyuMhCoPkOrH","3960","85","27","156.99","4.00","merchant__clothing","0.00","89.99","2021-10-26 23:57:00.000","2021-10-26 23:57:00.000","4-6M"
"dxlXk3TbVceauqXz6HmgOkZGkVI7JcNk","3888","5","64","167.99","4.00","merchant__bigboxretailer","0.00","85.99","2022-03-31 16:03:00.000","2022-03-31 16:03:00.000","1-3M"
"dRaH32Ddo1sZceEoBZxPGMdnNsoB3wNS","7483","68","412","261.99","8.00","merchant__bigboxretailer","0.00","119.99","2022-05-25 19:00:00.000","2022-05-25 19:00:00.000","4-6M"
"DcYXh24DDsXG4qTHdgDPchNWhVyfgRgs","4363","19","42","546.99","8.00","merchant__clothing","0.00","275.99","2022-04-12 19:28:00.000","2022-04-12 19:28:00.000","1-3M"
"14tPnqxl4iHJ3GwFb8sll5FeKW0Im3r9","7244","70","370","428.99","5.00","merchant__clothing","0.00","333.99","2022-01-19 17:37:00.000","2022-01-19 17:37:00.000","1-3M"
"AxjB9MyCZeA9Ou85ebiaVxSAGXEh2nrU","7285","87","377","184.99","4.00","merchant__clothing","0.00","143.99","2021-11-08 09:11:00.000","2021-11-08 09:11:00.000","1-3M"
"h12DKI59wPE2nhcppVhkcDeyzn49bCAw","6700","73","303","624.99","6.00","merchant__clothing","0.00","362.99","2022-04-16 15:16:00.000","2022-04-16 15:16:00.000","7M+"
"uQ4hdvaIUsGQZd37GhWClu832WpasjPX","3782","24","51","364.99","10.00","merchant__clothing","0.00","184.99","2022-05-31 10:43:00.000","2022-05-31 10:43:00.000","1-3M"
"h98cPQNkRIMhz89L5WgbhjyvQTzAncnl","7354","24","388","364.99","4.00","merchant__clothing","0.00","184.99","2021-11-28 20:05:00.000","2021-11-28 20:05:00.000","1-3M"
"BkpSNhBKxcoF5wt4m1BJ6TibIZoPVUCM","3963","22","90","171.99","1.00","merchant__clothing","0.00","87.99","2022-10-14 09:14:00.000","2022-10-14 09:14:00.000","1-3M"
"FsG6fY8yjnwR1l7e6FHdOz088yiCJfiz","419","18","113","60.99","1.00","merchant__clothing","0.00","32.99","2022-09-13 20:29:00.000","2022-09-13 20:29:00.000","1-3M"
"mcGbj6fUqrCxT5yhexjUIkjqvkEXovEa","5904","15","227","74.99","1.00","merchant__clothing","0.00","39.99","2022-06-24 13:57:00.000","2022-06-24 13:57:00.000","7M+"
"prMuMNZr6mE38gpBCQtUT0xh6p8z8rst","6507","11","282","122.99","1.00","merchant__bigboxretailer","0.00","63.99","2022-08-24 13:04:00.000","2022-08-24 13:04:00.000","7M+"
"CUgpzs8onOaaWWfJrvneKv5q442ImkQv","6976","79","334","425.99","1.00","merchant__clothing","0.00","372.99","2021-08-22 03:53:00.000","2021-08-22 03:53:00.000","1-3M"
"ujpvbetaM2htDrHcTxk8MEBbwWY8AWON","6166","63","250","350.99","1.00","merchant__clothing","0.00","255.99","2022-06-13 23:48:00.000","2022-06-13 23:48:00.000","7M+"
"kRtmFyjNHKUpEIjGvucBpay0qCP18wZP","7166","75","359","491.99","1.00","merchant__clothing","0.00","443.99","2022-02-02 20:14:00.000","2022-02-02 20:14:00.000","4-6M"
"kAnkZS9moZhGhhlythY1T0xNJ6pp6Qr8","5599","22","203","155.99","1.00","merchant__clothing","0.00","83.99","2021-01-20 08:48:00.000","2021-01-20 08:48:00.000","4-6M"
"5mnnXwDPtvIXIv5YLQm4FwDBtrqyoHUb","6194","74","253","475.99","1.00","merchant__bigboxretailer","0.00","398.99","2021-04-12 12:18:00.000","2021-04-12 12:18:00.000","1-3M"
"KHwXGsxAle3l4lvoyi1eaQnfeHJnzzwF","5278","1","180","117.99","1.00","merchant__clothing","0.00","63.99","2021-06-29 19:49:00.000","2021-06-29 19:49:00.000","7M+"
"zcU88kcnJ94RzMEqW5pTcyonZ5RRIyE2","5816","36","220","69.99","1.00","merchant__clothing","0.00","38.99","2020-11-17 20:07:00.000","2020-11-17 20:07:00.000","1-3M"
"d8NFx9iQZXk1TriHBqCOOTKKwQWQ1ar3","5583","10","202","63.99","1.00","merchant__clothing","0.00","34.99","2021-01-01 14:29:00.000","2021-01-01 14:29:00.000","4-6M"
"EnUcArX9jM73p8blkSAQWJeStF9aYUSd","7036","11","341","122.99","1.00","merchant__bigboxretailer","0.00","63.99","2022-08-20 00:56:00.000","2022-08-20 00:56:00.000","7M+"
"pV0CkDxvNIKMTGTY8V9LeSJLOcy9CYF0","5976","34","234","254.99","1.00","merchant__clothing","0.00","135.99","2021-06-09 10:49:00.000","2021-06-09 10:49:00.000","4-6M"
"Xh7q9U7dhz4kL3AyjxoolEzIqi9JMVAh","5880","22","225","171.99","1.00","merchant__clothing","0.00","87.99","2022-03-13 19:19:00.000","2022-03-13 19:19:00.000","7M+"
"TgFcKGsVjScI1ZIa9oup8QZybbhpTZzU","4993","62","161","212.99","1.00","merchant__bigboxretailer","0.00","166.24","2020-09-29 19:48:00.000","2020-09-29 19:48:00.000","4-6M"
"Pf3RgM0YgntJNfjkcRvrvKv8gSJHVuis","7544","19","427","546.99","1.00","merchant__clothing","0.00","275.99","2022-06-19 12:22:00.000","2022-06-19 12:22:00.000","1-3M"
"halLqXIlXdVRJ229i8eA6qMJPoVjaKMp","6200","55","253","209.99","1.00","merchant__clothing","0.00","174.99","2022-04-22 12:19:00.000","2022-04-22 12:19:00.000","7M+"
"sMTL5aKdBzW24Touglz89LjXj04RNf6H","5704","85","211","141.99","1.00","merchant__clothing","0.00","84.61","2020-10-16 13:30:00.000","2020-10-16 13:30:00.000","1-3M"
"QG5MzHot7098Yj1XifHUTIce7SwCCRpY","5250","84","178","635.99","1.00","merchant__clothing","0.00","421.99","2021-01-29 12:52:00.000","2021-01-29 12:52:00.000","7M+"
"dkM7VTtQue4wJ9YIUcETiJCSJK6U2SYN","5823","50","220","760.99","1.00","merchant__bigboxretailer","0.00","537.99","2022-03-28 21:00:00.000","2022-03-28 21:00:00.000","7M+"
"ekd01hr3fAZT5Zr6SbEMum7nrDJ7TEDU","3955","42","68","198.99","5.00","merchant__bigboxretailer","0.00","46.99","2022-09-22 20:50:00.000","2022-09-22 20:50:00.000","1-3M"
"C5Wj67Xu3tb91Go0PFQFKLqYaStOZLBk","483","44","122","356.99","9.00","merchant__bigboxretailer","0.00","105.99","2021-11-24 13:21:00.000","2021-11-24 13:21:00.000","7M+"
"jKatTvXTjRwfxehizmvxMNSJ6aGZkltv","6499","16","282","304.99","1.00","merchant__clothing","0.00","154.99","2021-10-30 12:51:00.000","2021-10-30 12:51:00.000","7M+"
"sbV8N5DDhf3JKPyqmjAhNkuMyPpFYbjx","7196","71","363","266.99","1.00","merchant__bigboxretailer","0.00","25.99","2022-05-12 21:02:00.000","2022-05-12 21:02:00.000","7M+"
"LR200VNnhdQgf5QWtGbb5o0iwGQLLpD4","1048","36","29","76.99","9.00","merchant__electronics","0.00","40.99","2022-10-06 14:45:00.000","2022-10-06 14:45:00.000","1-3M"
"MYwj1C2nhWkYrZxl0R1QDrazZl6fICuK","177","66","121","628.99","9.00","merchant__electronics","0.00","393.99","2022-01-21 14:40:00.000","2022-01-21 14:40:00.000","7M+"
"r7rfXKjmqWE88FV40RMzGPjXoayRWBUo","15","17","41","23.99","3.00","merchant__electronics","0.00","13.99","2022-09-04 16:36:00.000","2022-09-04 16:36:00.000","1-3M"
"jKlVSeLEhEEY6RebTHlDLzo6CpyQAa4P","1517","78","39","19.99","7.00","merchant__electronics","0.00","3.99","2022-04-29 11:56:00.000","2022-04-29 11:56:00.000","1-3M"
"lTjQtXZWC4cODltV3bckbVjeo90Jyujd","4223","93","64","101.99","7.00","merchant__electronics","0.00","41.99","2021-06-26 11:56:00.000","2021-06-26 11:56:00.000","7M+"
"9ylwUKHbRS9vj2KhhIdD8XvFSr16ocG0","3905","27","54","267.99","3.00","merchant__electronics","0.00","136.99","2022-05-21 07:27:00.000","2022-05-21 07:27:00.000","1-3M"
"hYPIWBMuBD3CMCG32aEwwzqPmmjCCtXD","6840","84","318","635.99","6.00","merchant__electronics","0.00","421.99","2021-09-22 18:38:00.000","2021-09-22 18:38:00.000","1-3M"
"nZikz3pqiSpbYfGzdOAoYqjAD2fXeTP4","6175","48","251","465.99","5.00","merchant__electronics","0.00","365.99","2022-01-16 13:22:00.000","2022-01-16 13:22:00.000","7M+"
"QEYQXHg9WrYKZPqcWpArHrdqRNH04YBV","739","54","120","252.99","5.00","merchant__electronics","0.00","141.99","2022-05-05 11:47:00.000","2022-05-05 11:47:00.000","4-6M"
"Hyd9Zv14Ygju0saV9JwJOTJr2PFuwlCs","7594","63","441","350.99","4.00","merchant__electronics","0.00","255.99","2022-10-20 21:06:00.000","2022-10-20 21:06:00.000","4-6M"
"zmWuGhJMRF64buNlrOviNXD3X6tJeqZP","3669","24","38","364.99","7.00","merchant__electronics","0.00","184.99","2022-10-17 07:37:00.000","2022-10-17 07:37:00.000","1-3M"
"9Yvx2crR42e2V3qtqyfzH3eH99e8kZZC","7687","12","478","243.99","1.00","merchant__electronics","0.00","123.99","2022-10-16 09:09:00.000","2022-10-16 09:09:00.000","1-3M"
"y98NXZeezXgF8s4eW7ngAHj6KkQqhhtx","1135","81","86","398.99","3.00","merchant__electronics","0.00","300.99","2021-01-20 14:38:00.000","2021-01-20 14:38:00.000","7M+"
"PfzJ5IQsiHxgD7ajDMR6yH66fsqOt69M","6525","60","284","309.99","10.00","merchant__electronics","0.00","172.99","2022-07-03 20:44:00.000","2022-07-03 20:44:00.000","7M+"
"e18b5lPX2NXkSiXIqiTFu49vxIMHkgUT","1316","27","106","267.99","2.00","merchant__electronics","0.00","136.99","2022-03-11 14:31:00.000","2022-03-11 14:31:00.000","7M+"
"cgvxj9XFpt38b0obSA2WIe4APOVmb8m1","4149","63","127","288.99","1.00","merchant__electronics","0.00","231.23","2020-10-18 22:51:00.000","2020-10-18 22:51:00.000","7M+"
"J8JH6c0G6UcEWNaqquW55h3v157VaaBb","355","90","50","461.99","1.00","merchant__electronics","0.00","241.99","2020-11-16 21:47:00.000","2020-11-16 21:47:00.000","7M+"
"STNq0iKaszIEhSDfFk0VhsG9HROyopPg","3829","24","15","364.99","5.00","merchant__electronics","0.00","184.99","2022-02-17 21:59:00.000","2022-02-17 21:59:00.000","4-6M"
"HOjR1Du9dcwWew54fkcxuTOljxJo1x19","11","12","28","243.99","8.00","merchant__electronics","0.00","123.99","2022-01-08 22:55:00.000","2022-01-08 22:55:00.000","1-3M"
"dcp7vZ2ojJSZpZNyZ38gSISi22Ibk3mD","3871","18","29","60.99","1.00","merchant__electronics","0.00","32.99","2022-09-08 22:41:00.000","2022-09-08 22:41:00.000","1-3M"
"91Gms9zhd42PkyAj1jye9IYfrK6El5AT","7599","90","443","507.99","3.00","merchant__electronics","0.00","253.99","2022-08-11 10:53:00.000","2022-08-11 10:53:00.000","1-3M"
"kOZLDEsazIL15Q1Q4p0HIoKRp3bkllaf","6485","51","281","208.99","6.00","merchant__electronics","0.00","77.99","2021-06-10 23:28:00.000","2021-06-10 23:28:00.000","1-3M"
"RGv1CeYCRj2IYJGebMIbVBhvWKfuju8s","1818","36","51","76.99","8.00","merchant__electronics","0.00","40.99","2022-07-06 10:45:00.000","2022-07-06 10:45:00.000","1-3M"
"GIPVriqNhF1Vp4EgkwGAGel6rg4osBCt","4024","39","62","234.99","8.00","merchant__electronics","23.50","49.99","2021-05-31 10:39:00.000","2021-05-31 10:39:00.000","7M+"
"n1Mf1NIetutu2AIVL5sv9RF6bdrd7h10","341","45","101","509.99","2.00","merchant__electronics","0.00","348.99","2020-11-12 20:20:00.000","2020-11-12 20:20:00.000","7M+"
"s6ZmmpsxxlGaNda7IvlHlZaXevboLBcc","804","42","118","180.99","2.00","merchant__electronics","0.00","44.99","2021-06-08 07:05:00.000","2021-06-08 07:05:00.000","7M+"
"ZvmaSVxywixgLdKYeUSpLrtgidmckLFW","1088","3","20","44.99","9.00","merchant__electronics","0.00","23.99","2022-02-13 21:13:00.000","2022-02-13 21:13:00.000","1-3M"
"Yluiexx8R6z2kGx91pYYfgYRimgjI0gq","6","51","117","208.99","7.00","merchant__electronics","0.00","77.99","2021-05-20 21:04:00.000","2021-05-20 21:04:00.000","7M+"
"yqZ3oqoedJuIlnaZIlYkzpga3Lqzq4GV","7319","33","382","122.99","1.00","merchant__electronics","0.00","63.99","2022-01-07 11:51:00.000","2022-01-07 11:51:00.000","1-3M"
"yYpBnOWZK56FOGmqoPWalTEKSYKIOCNB","1973","75","110","447.99","2.00","merchant__electronics","0.00","422.99","2021-04-18 16:20:00.000","2021-04-18 16:20:00.000","7M+"
"MumEYAd1sXlg23I0uh9c3X0RUH60IUeB","7343","72","386","537.99","2.00","merchant__electronics","0.00","456.99","2021-12-11 18:33:00.000","2021-12-11 18:33:00.000","1-3M"
"Z9cdjUQOEyY3HL5dFT6K3DlDKK3XmbAS","7302","93","379","111.99","3.00","merchant__electronics","0.00","43.99","2022-02-03 14:25:00.000","2022-02-03 14:25:00.000","1-3M"
"lH3cYd5rOYfyZ0by5S6Slg5ZbjbpIFJ7","5636","60","206","254.99","10.00","merchant__electronics","0.00","156.05","2020-09-24 15:45:00.000","2020-09-24 15:45:00.000","1-3M"
"R8iGDhyduCAeFwQA3kTFHoQdoME48MmX","834","21","45","122.99","7.00","merchant__electronics","0.00","63.99","2022-04-26 22:49:00.000","2022-04-26 22:49:00.000","1-3M"
"NXAs1AnueWB9BOnXzJMBIbeX9JCLA73Y","62","27","40","267.99","9.00","merchant__electronics","0.00","136.99","2021-12-30 11:19:00.000","2021-12-30 11:19:00.000","1-3M"
"d62muVcDvm6rxRSwRS9yZQlO1GmEtN0V","7176","84","360","698.99","2.00","merchant__electronics","0.00","442.99","2022-10-18 13:59:00.000","2022-10-18 13:59:00.000","7M+"
"zNIvrfXxdZ30gformeeIX762OWKr1gLC","3649","21","59","122.99","10.00","merchant__electronics","0.00","63.99","2022-05-18 22:36:00.000","2022-05-18 22:36:00.000","1-3M"
"sDEZYcb9KGoqE2YWsvvPvNc0A7kIEKgC","7218","84","366","698.99","5.00","merchant__electronics","0.00","442.99","2022-02-27 09:59:00.000","2022-02-27 09:59:00.000","4-6M"
"Equ6PUUbJqqpzFG1uFbLvVcY7sRFsOh0","386","27","111","267.99","1.00","merchant__electronics","0.00","136.99","2021-12-24 19:26:00.000","2021-12-24 19:26:00.000","7M+"
"uk5otL79QffydGON9RyVEvkgTkP7AS61","1583","87","54","184.99","10.00","merchant__electronics","0.00","143.99","2022-08-09 19:47:00.000","2022-08-09 19:47:00.000","1-3M"
"j3dDvg343OWpRp794ryoN8jYrNmtgFh4","5708","75","211","447.99","1.00","merchant__electronics","0.00","422.99","2021-06-01 12:58:00.000","2021-06-01 12:58:00.000","7M+"
"xYyJOSfttjvC8xfIeZg7KNAPcvmvwBW7","4017","84","2","698.99","5.00","merchant__electronics","0.00","442.99","2021-12-27 21:22:00.000","2021-12-27 21:22:00.000","1-3M"
"43UC9itBbBfj5pOodFjl8MaqiCv2K8oX","1828","70","31","389.99","7.00","merchant__clothing","39.00","317.99","2021-08-23 21:29:00.000","2021-08-23 21:29:00.000","7M+"
"uF5zlxaUQSFxspzFAhpdGWDqNcbk8iEH","5686","62","209","258.99","4.00","merchant__bigboxretailer","0.00","183.99","2021-11-10 13:16:00.000","2021-11-10 13:16:00.000","7M+"
"Sret9aMhUfNxBiBXKcTAvzjZ3ebrKC1w","4203","21","6","122.99","5.00","merchant__clothing","0.00","63.99","2022-09-02 13:33:00.000","2022-09-02 13:33:00.000","1-3M"
"6yK9zstpOcMfur39p1F7icHcTwWe56DI","882","50","52","760.99","8.00","merchant__bigboxretailer","0.00","537.99","2021-11-11 09:58:00.000","2021-11-11 09:58:00.000","1-3M"
"95WxziWxRaGTW56MIZaV19KG06qcFISd","3555","37","45","726.99","6.00","merchant__clothing","0.00","365.99","2022-10-21 18:23:00.000","2022-10-21 18:23:00.000","1-3M"
"dMnn1CudcGPQZYb2fGOLhIBqdWasubTr","6692","86","302","152.99","9.00","merchant__bigboxretailer","0.00","31.99","2022-07-13 13:23:00.000","2022-07-13 13:23:00.000","7M+"
"PLv0e2TKLE8q0rAeKESouMafalPo4T44","4710","93","47","91.99","9.00","merchant__clothing","0.00","39.08","2019-02-11 19:51:00.000","2019-02-11 19:51:00.000","7M+"
"NzZOdLPC2dAPRHU15AuJJTc1gcGuWhCz","6228","74","256","475.99","7.00","merchant__bigboxretailer","0.00","398.99","2021-10-11 22:52:00.000","2021-10-11 22:52:00.000","7M+"
"U6wzJg6ESUFSzkD0xEblrpQnuwCte9Kp","4595","52","69","594.99","7.00","merchant__clothing","0.00","466.99","2021-02-23 21:59:00.000","2021-02-23 21:59:00.000","7M+"
"EnG4dwa9vu0AxcZpQpB5TBsy2PbIZZrR","7110","71","351","266.99","2.00","merchant__bigboxretailer","0.00","25.99","2022-04-17 05:11:00.000","2022-04-17 05:11:00.000","7M+"
"6RTQOeX3gEmjR95wF0rDNaEfluGdWSkC","761","17","10","23.99","1.00","merchant__bigboxretailer","2.40","13.99","2022-06-30 15:04:00.000","2022-06-30 15:04:00.000","1-3M"
"jEKK2c3UxGinjVyDbWfXUQwF71xc3CHK","5392","48","188","383.99","1.00","merchant__clothing","0.00","331.09","2020-08-21 00:47:00.000","2020-08-21 00:47:00.000","1-3M"
"ehYjVJ3JpXA0kn3HY9T7Bxa0Ke4IqnlB","4566","35","63","83.99","7.00","merchant__bigboxretailer","0.00","43.99","2022-06-10 22:12:00.000","2022-06-10 22:12:00.000","1-3M"
"UmEWbcXGACV7yPhvzY6NrOqqJfmfLNFB","5522","72","197","488.99","2.00","merchant__clothing","0.00","434.99","2021-06-12 17:02:00.000","2021-06-12 17:02:00.000","7M+"
"JDGXQ5t7HQoW0SXJ7oQK3MVAmcIcSR5P","4385","24","35","364.99","10.00","merchant__clothing","0.00","184.99","2022-05-29 17:31:00.000","2022-05-29 17:31:00.000","4-6M"
"IEhoOTHjSQL3wIfeuSAqWPImBm5VitSb","6005","58","236","257.99","2.00","merchant__clothing","0.00","214.99","2022-08-20 20:08:00.000","2022-08-20 20:08:00.000","7M+"
"jSCejSAJMWithS8wTKcFspy0AfxZjoUn","5900","10","227","63.99","1.00","merchant__clothing","0.00","34.99","2021-09-13 21:36:00.000","2021-09-13 21:36:00.000","7M+"
"dYOOMwCbzxbuEK0dseCN84FcBRnmjVb7","786","78","105","18.99","10.00","merchant__bigboxretailer","0.00","3.99","2021-08-31 15:23:00.000","2021-08-31 15:23:00.000","7M+"
